ID,Forename,Surname,Team,Status,skill,Name,Town,Venue,Date,Points
19395,Michael,Death,Sharks,Amateur,Catching,Sharks,Cornton,Cornton,2012-12-11,2
19395,Michael,Death,Sharks,Amateur,Running,Sharks,Cornton,Cornton,2012-12-11,2
17164,Stuart,Haseltine,Sharks,Professional,Catching,Sharks,Cornton,Cornton,2012-12-11,4
17164,Stuart,Haseltine,Sharks,Professional,Defending,Sharks,Cornton,Cornton,2012-12-11,4
17164,Stuart,Haseltine,Sharks,Professional,Running,Sharks,Cornton,Cornton,2012-12-11,4
11474,Fiona,Scott-Mullen,Sharks,Amateur,Defending,Sharks,Cornton,Cornton,2012-12-11,5
11474,Fiona,Scott-Mullen,Sharks,Amateur,Jumping,Sharks,Cornton,Cornton,2012-12-11,5
11474,Fiona,Scott-Mullen,Sharks,Amateur,Scoring,Sharks,Cornton,Cornton,2012-12-11,5
14381,Alex,Shuttleworth,Sharks,Amateur,Catching,Sharks,Cornton,Cornton,2012-12-11,6
14381,Alex,Shuttleworth,Sharks,Amateur,Scoring,Sharks,Cornton,Cornton,2012-12-11,6
14381,Alex,Shuttleworth,Sharks,Amateur,Throwing,Sharks,Cornton,Cornton,2012-12-11,6
11782,F,Horan,Sharks,Professional,Catching,Sharks,Cornton,Cornton,2012-12-11,6
11782,F,Horan,Sharks,Professional,Defending,Sharks,Cornton,Cornton,2012-12-11,6
11782,F,Horan,Sharks,Professional,Scoring,Sharks,Cornton,Cornton,2012-12-11,6
14241,Mike,Driver,Sharks,Amateur,Catching,Sharks,Cornton,Cornton,2012-12-11,4
14241,Mike,Driver,Sharks,Amateur,Defending,Sharks,Cornton,Cornton,2012-12-11,4
14241,Mike,Driver,Sharks,Amateur,Jumping,Sharks,Cornton,Cornton,2012-12-11,4
17991,Barry,Smith,Sharks,Professional,Running,Sharks,Cornton,Cornton,2012-12-11,3
17991,Barry,Smith,Sharks,Professional,Scoring,Sharks,Cornton,Cornton,2012-12-11,3
12650,Catherine,Donnelly,Sharks,Amateur,Defending,Sharks,Cornton,Cornton,2012-12-11,0
12650,Catherine,Donnelly,Sharks,Amateur,Scoring,Sharks,Cornton,Cornton,2012-12-11,0
16424,Andrew,Casey,Sharks,Professional,Catching,Sharks,Cornton,Cornton,2012-12-11,2
16424,Andrew,Casey,Sharks,Professional,Jumping,Sharks,Cornton,Cornton,2012-12-11,2
16424,Andrew,Casey,Sharks,Professional,Throwing,Sharks,Cornton,Cornton,2012-12-11,2
14273,Alan,Stoner,Sharks,Professional,Defending,Sharks,Cornton,Cornton,2012-12-11,1
14273,Alan,Stoner,Sharks,Professional,Jumping,Sharks,Cornton,Cornton,2012-12-11,1
14273,Alan,Stoner,Sharks,Professional,Throwing,Sharks,Cornton,Cornton,2012-12-11,1
13703,Emad,Miah,Jets,Professional,Catching,Jets,Alloa,Cornton,2012-12-11,1
13703,Emad,Miah,Jets,Professional,Running,Jets,Alloa,Cornton,2012-12-11,1
13703,Emad,Miah,Jets,Professional,Scoring,Jets,Alloa,Cornton,2012-12-11,1
12262,David,Hughes,Jets,Amateur,Catching,Jets,Alloa,Cornton,2012-12-11,8
12262,David,Hughes,Jets,Amateur,Running,Jets,Alloa,Cornton,2012-12-11,8
12262,David,Hughes,Jets,Amateur,Scoring,Jets,Alloa,Cornton,2012-12-11,8
15273,Paul,Hewitt,Jets,Amateur,Jumping,Jets,Alloa,Cornton,2012-12-11,5
15273,Paul,Hewitt,Jets,Amateur,Running,Jets,Alloa,Cornton,2012-12-11,5
15273,Paul,Hewitt,Jets,Amateur,Scoring,Jets,Alloa,Cornton,2012-12-11,5
15008,Sarah,Issele,Jets,Amateur,Jumping,Jets,Alloa,Cornton,2012-12-11,2
15008,Sarah,Issele,Jets,Amateur,Scoring,Jets,Alloa,Cornton,2012-12-11,2
15008,Sarah,Issele,Jets,Amateur,Throwing,Jets,Alloa,Cornton,2012-12-11,2
10726,Bob,Brooks,Jets,Professional,Defending,Jets,Alloa,Cornton,2012-12-11,3
10726,Bob,Brooks,Jets,Professional,Jumping,Jets,Alloa,Cornton,2012-12-11,3
10726,Bob,Brooks,Jets,Professional,Scoring,Jets,Alloa,Cornton,2012-12-11,3
10954,Chad,Huke,Jets,Amateur,Jumping,Jets,Alloa,Cornton,2012-12-11,2
10954,Chad,Huke,Jets,Amateur,Scoring,Jets,Alloa,Cornton,2012-12-11,2
12212,Steve,Newton,Jets,Professional,Catching,Jets,Alloa,Cornton,2012-12-11,7
12212,Steve,Newton,Jets,Professional,Scoring,Jets,Alloa,Cornton,2012-12-11,7
18068,Tracy,Weed,Jets,Professional,Catching,Jets,Alloa,Cornton,2012-12-11,6
18068,Tracy,Weed,Jets,Professional,Running,Jets,Alloa,Cornton,2012-12-11,6
18068,Tracy,Weed,Jets,Professional,Scoring,Jets,Alloa,Cornton,2012-12-11,6
18589,Jack,Nazemian,Jets,Professional,Defending,Jets,Alloa,Cornton,2012-12-11,7
18589,Jack,Nazemian,Jets,Professional,Jumping,Jets,Alloa,Cornton,2012-12-11,7
18589,Jack,Nazemian,Jets,Professional,Running,Jets,Alloa,Cornton,2012-12-11,7
14884,Ian,Al-Boucari,Jets,Amateur,Defending,Jets,Alloa,Cornton,2012-12-11,2
14884,Ian,Al-Boucari,Jets,Amateur,Jumping,Jets,Alloa,Cornton,2012-12-11,2
14884,Ian,Al-Boucari,Jets,Amateur,Scoring,Jets,Alloa,Cornton,2012-12-11,2
16689,Steve,Malcolmson,Jets,Professional,Catching,Jets,Alloa,Cornton,2012-12-11,5
16689,Steve,Malcolmson,Jets,Professional,Defending,Jets,Alloa,Cornton,2012-12-11,5
16689,Steve,Malcolmson,Jets,Professional,Scoring,Jets,Alloa,Cornton,2012-12-11,5
19031,Nicola,Hollis,Blues,Professional,Catching,Blues,Falkirk,Cornton,2012-12-11,4
19031,Nicola,Hollis,Blues,Professional,Scoring,Blues,Falkirk,Cornton,2012-12-11,4
12290,Mark,Titford,Blues,Amateur,Defending,Blues,Falkirk,Cornton,2012-12-11,4
12290,Mark,Titford,Blues,Amateur,Running,Blues,Falkirk,Cornton,2012-12-11,4
12290,Mark,Titford,Blues,Amateur,Scoring,Blues,Falkirk,Cornton,2012-12-11,4
12981,Anthony,Jackson,Blues,Professional,Defending,Blues,Falkirk,Cornton,2012-12-11,6
12981,Anthony,Jackson,Blues,Professional,Throwing,Blues,Falkirk,Cornton,2012-12-11,6
15004,Paul,Taylor,Blues,Professional,Defending,Blues,Falkirk,Cornton,2012-12-11,6
15004,Paul,Taylor,Blues,Professional,Jumping,Blues,Falkirk,Cornton,2012-12-11,6
15004,Paul,Taylor,Blues,Professional,Running,Blues,Falkirk,Cornton,2012-12-11,6
14736,Martin,Laing,Blues,Professional,Running,Blues,Falkirk,Cornton,2012-12-11,1
14736,Martin,Laing,Blues,Professional,Scoring,Blues,Falkirk,Cornton,2012-12-11,1
12940,Lucy,Duong,Blues,Amateur,Catching,Blues,Falkirk,Cornton,2012-12-11,4
12940,Lucy,Duong,Blues,Amateur,Running,Blues,Falkirk,Cornton,2012-12-11,4
12940,Lucy,Duong,Blues,Amateur,Throwing,Blues,Falkirk,Cornton,2012-12-11,4
11870,Ray,Dewson,Blues,Professional,Jumping,Blues,Falkirk,Cornton,2012-12-11,8
11870,Ray,Dewson,Blues,Professional,Scoring,Blues,Falkirk,Cornton,2012-12-11,8
15589,Barry,Lowry,Blues,Amateur,Defending,Blues,Falkirk,Cornton,2012-12-11,3
15589,Barry,Lowry,Blues,Amateur,Scoring,Blues,Falkirk,Cornton,2012-12-11,3
16771,Brendon,Hammond,Blues,Professional,Jumping,Blues,Falkirk,Cornton,2012-12-11,7
16771,Brendon,Hammond,Blues,Professional,Scoring,Blues,Falkirk,Cornton,2012-12-11,7
13829,Rudi,Mathew,Blues,Professional,Jumping,Blues,Falkirk,Cornton,2012-12-11,4
13829,Rudi,Mathew,Blues,Professional,Throwing,Blues,Falkirk,Cornton,2012-12-11,4
13798,Chris,Worth,Blues,Amateur,Catching,Blues,Falkirk,Cornton,2012-12-11,7
13798,Chris,Worth,Blues,Amateur,Defending,Blues,Falkirk,Cornton,2012-12-11,7
13798,Chris,Worth,Blues,Amateur,Running,Blues,Falkirk,Cornton,2012-12-11,7
17508,Tony,Matthews,Runners,Amateur,Catching,Runners,Menstrie,Cornton,2012-12-11,7
17508,Tony,Matthews,Runners,Amateur,Jumping,Runners,Menstrie,Cornton,2012-12-11,7
10175,John,Exchange Ltd,Runners,Professional,Catching,Runners,Menstrie,Cornton,2012-12-11,7
10175,John,Exchange Ltd,Runners,Professional,Jumping,Runners,Menstrie,Cornton,2012-12-11,7
10175,John,Exchange Ltd,Runners,Professional,Throwing,Runners,Menstrie,Cornton,2012-12-11,7
16515,Paul,Ripley,Runners,Amateur,Jumping,Runners,Menstrie,Cornton,2012-12-11,6
16515,Paul,Ripley,Runners,Amateur,Scoring,Runners,Menstrie,Cornton,2012-12-11,6
16515,Paul,Ripley,Runners,Amateur,Throwing,Runners,Menstrie,Cornton,2012-12-11,6
14493,Wayne,Dewan,Runners,Professional,Catching,Runners,Menstrie,Cornton,2012-12-11,0
14493,Wayne,Dewan,Runners,Professional,Jumping,Runners,Menstrie,Cornton,2012-12-11,0
17132,Andrew,Andrews,Runners,Amateur,Defending,Runners,Menstrie,Cornton,2012-12-11,7
17132,Andrew,Andrews,Runners,Amateur,Running,Runners,Menstrie,Cornton,2012-12-11,7
17132,Andrew,Andrews,Runners,Amateur,Throwing,Runners,Menstrie,Cornton,2012-12-11,7
16658,John,Shahban,Runners,Professional,Catching,Runners,Menstrie,Cornton,2012-12-11,5
16658,John,Shahban,Runners,Professional,Defending,Runners,Menstrie,Cornton,2012-12-11,5
16658,John,Shahban,Runners,Professional,Scoring,Runners,Menstrie,Cornton,2012-12-11,5
17217,Surinder,Atkins,Runners,Professional,Defending,Runners,Menstrie,Cornton,2012-12-11,0
17217,Surinder,Atkins,Runners,Professional,Jumping,Runners,Menstrie,Cornton,2012-12-11,0
11499,Una,Brooks,Runners,Professional,Catching,Runners,Menstrie,Cornton,2012-12-11,3
11499,Una,Brooks,Runners,Professional,Scoring,Runners,Menstrie,Cornton,2012-12-11,3
19031,Nicola,Hollis,Blues,Professional,Catching,Blues,Falkirk,Doune,2012-12-04,1
19031,Nicola,Hollis,Blues,Professional,Scoring,Blues,Falkirk,Doune,2012-12-04,1
12290,Mark,Titford,Blues,Amateur,Defending,Blues,Falkirk,Doune,2012-12-04,1
12290,Mark,Titford,Blues,Amateur,Running,Blues,Falkirk,Doune,2012-12-04,1
12290,Mark,Titford,Blues,Amateur,Scoring,Blues,Falkirk,Doune,2012-12-04,1
12981,Anthony,Jackson,Blues,Professional,Defending,Blues,Falkirk,Doune,2012-12-04,2
12981,Anthony,Jackson,Blues,Professional,Throwing,Blues,Falkirk,Doune,2012-12-04,2
15004,Paul,Taylor,Blues,Professional,Defending,Blues,Falkirk,Doune,2012-12-04,0
15004,Paul,Taylor,Blues,Professional,Jumping,Blues,Falkirk,Doune,2012-12-04,0
15004,Paul,Taylor,Blues,Professional,Running,Blues,Falkirk,Doune,2012-12-04,0
14736,Martin,Laing,Blues,Professional,Running,Blues,Falkirk,Doune,2012-12-04,2
14736,Martin,Laing,Blues,Professional,Scoring,Blues,Falkirk,Doune,2012-12-04,2
12940,Lucy,Duong,Blues,Amateur,Catching,Blues,Falkirk,Doune,2012-12-04,3
12940,Lucy,Duong,Blues,Amateur,Running,Blues,Falkirk,Doune,2012-12-04,3
12940,Lucy,Duong,Blues,Amateur,Throwing,Blues,Falkirk,Doune,2012-12-04,3
11870,Ray,Dewson,Blues,Professional,Jumping,Blues,Falkirk,Doune,2012-12-04,1
11870,Ray,Dewson,Blues,Professional,Scoring,Blues,Falkirk,Doune,2012-12-04,1
15589,Barry,Lowry,Blues,Amateur,Defending,Blues,Falkirk,Doune,2012-12-04,2
15589,Barry,Lowry,Blues,Amateur,Scoring,Blues,Falkirk,Doune,2012-12-04,2
16771,Brendon,Hammond,Blues,Professional,Jumping,Blues,Falkirk,Doune,2012-12-04,1
16771,Brendon,Hammond,Blues,Professional,Scoring,Blues,Falkirk,Doune,2012-12-04,1
13829,Rudi,Mathew,Blues,Professional,Jumping,Blues,Falkirk,Doune,2012-12-04,5
13829,Rudi,Mathew,Blues,Professional,Throwing,Blues,Falkirk,Doune,2012-12-04,5
13798,Chris,Worth,Blues,Amateur,Catching,Blues,Falkirk,Doune,2012-12-04,7
13798,Chris,Worth,Blues,Amateur,Defending,Blues,Falkirk,Doune,2012-12-04,7
13798,Chris,Worth,Blues,Amateur,Running,Blues,Falkirk,Doune,2012-12-04,7
19650,Joanna,Cambridge,Rams,Professional,Catching,Rams,Dunblane,Doune,2012-12-04,3
19650,Joanna,Cambridge,Rams,Professional,Scoring,Rams,Dunblane,Doune,2012-12-04,3
19650,Joanna,Cambridge,Rams,Professional,Throwing,Rams,Dunblane,Doune,2012-12-04,3
17405,Ronald,Coleing,Rams,Professional,Catching,Rams,Dunblane,Doune,2012-12-04,4
17405,Ronald,Coleing,Rams,Professional,Defending,Rams,Dunblane,Doune,2012-12-04,4
17405,Ronald,Coleing,Rams,Professional,Jumping,Rams,Dunblane,Doune,2012-12-04,4
17921,Andy,Sutton,Rams,Amateur,Defending,Rams,Dunblane,Doune,2012-12-04,1
17921,Andy,Sutton,Rams,Amateur,Jumping,Rams,Dunblane,Doune,2012-12-04,1
12470,Shirley,Burdett,Rams,Professional,Catching,Rams,Dunblane,Doune,2012-12-04,4
12470,Shirley,Burdett,Rams,Professional,Running,Rams,Dunblane,Doune,2012-12-04,4
12470,Shirley,Burdett,Rams,Professional,Scoring,Rams,Dunblane,Doune,2012-12-04,4
13441,Marcell,Avery,Rams,Amateur,Catching,Rams,Dunblane,Doune,2012-12-04,6
13441,Marcell,Avery,Rams,Amateur,Running,Rams,Dunblane,Doune,2012-12-04,6
15828,John,Barker,Racers,Amateur,Defending,Racers,Bridge of Allan,Doune,2012-12-04,3
15828,John,Barker,Racers,Amateur,Jumping,Racers,Bridge of Allan,Doune,2012-12-04,3
15828,John,Barker,Racers,Amateur,Scoring,Racers,Bridge of Allan,Doune,2012-12-04,3
14743,Gary,Berry,Racers,Professional,Defending,Racers,Bridge of Allan,Doune,2012-12-04,7
14743,Gary,Berry,Racers,Professional,Running,Racers,Bridge of Allan,Doune,2012-12-04,7
14743,Gary,Berry,Racers,Professional,Scoring,Racers,Bridge of Allan,Doune,2012-12-04,7
15467,Brian,Vance,Racers,Amateur,Catching,Racers,Bridge of Allan,Doune,2012-12-04,8
15467,Brian,Vance,Racers,Amateur,Jumping,Racers,Bridge of Allan,Doune,2012-12-04,8
15467,Brian,Vance,Racers,Amateur,Running,Racers,Bridge of Allan,Doune,2012-12-04,8
19416,Trevor,Oldham,Racers,Professional,Catching,Racers,Bridge of Allan,Doune,2012-12-04,2
19416,Trevor,Oldham,Racers,Professional,Jumping,Racers,Bridge of Allan,Doune,2012-12-04,2
10162,Gillian,Botwright,Racers,Amateur,Catching,Racers,Bridge of Allan,Doune,2012-12-04,4
10162,Gillian,Botwright,Racers,Amateur,Jumping,Racers,Bridge of Allan,Doune,2012-12-04,4
13430,Richard,Campbell,Racers,Professional,Catching,Racers,Bridge of Allan,Doune,2012-12-04,3
13430,Richard,Campbell,Racers,Professional,Defending,Racers,Bridge of Allan,Doune,2012-12-04,3
13430,Richard,Campbell,Racers,Professional,Scoring,Racers,Bridge of Allan,Doune,2012-12-04,3
17544,John,Harris,Racers,Professional,Catching,Racers,Bridge of Allan,Doune,2012-12-04,6
17544,John,Harris,Racers,Professional,Scoring,Racers,Bridge of Allan,Doune,2012-12-04,6
11068,Sean,Cocks,Racers,Professional,Catching,Racers,Bridge of Allan,Doune,2012-12-04,5
11068,Sean,Cocks,Racers,Professional,Defending,Racers,Bridge of Allan,Doune,2012-12-04,5
11068,Sean,Cocks,Racers,Professional,Scoring,Racers,Bridge of Allan,Doune,2012-12-04,5
19184,Julia,Maxwell,Racers,Amateur,Scoring,Racers,Bridge of Allan,Doune,2012-12-04,5
19184,Julia,Maxwell,Racers,Amateur,Throwing,Racers,Bridge of Allan,Doune,2012-12-04,5
18417,Christien,Jones,Racers,Professional,Catching,Racers,Bridge of Allan,Doune,2012-12-04,5
18417,Christien,Jones,Racers,Professional,Jumping,Racers,Bridge of Allan,Doune,2012-12-04,5
18417,Christien,Jones,Racers,Professional,Running,Racers,Bridge of Allan,Doune,2012-12-04,5
11186,Susan,Tessadri,Racers,Professional,Jumping,Racers,Bridge of Allan,Doune,2012-12-04,8
11186,Susan,Tessadri,Racers,Professional,Throwing,Racers,Bridge of Allan,Doune,2012-12-04,8
11174,Robert,Heath,Racers,Amateur,Catching,Racers,Bridge of Allan,Doune,2012-12-04,7
11174,Robert,Heath,Racers,Amateur,Jumping,Racers,Bridge of Allan,Doune,2012-12-04,7
11174,Robert,Heath,Racers,Amateur,Scoring,Racers,Bridge of Allan,Doune,2012-12-04,7
19899,Christopher,Weight,Sharks,Professional,Jumping,Sharks,Cornton,Alloa,2012-11-27,6
19899,Christopher,Weight,Sharks,Professional,Running,Sharks,Cornton,Alloa,2012-11-27,6
19253,Donna,Talbot,Sharks,Professional,Scoring,Sharks,Cornton,Alloa,2012-11-27,0
18673,Scott,Patel,Sharks,Professional,Defending,Sharks,Cornton,Alloa,2012-11-27,8
18673,Scott,Patel,Sharks,Professional,Jumping,Sharks,Cornton,Alloa,2012-11-27,8
18673,Scott,Patel,Sharks,Professional,Scoring,Sharks,Cornton,Alloa,2012-11-27,8
18078,Paul,Robinson,Sharks,Professional,Defending,Sharks,Cornton,Alloa,2012-11-27,5
18078,Paul,Robinson,Sharks,Professional,Scoring,Sharks,Cornton,Alloa,2012-11-27,5
19533,Oliver,Woolhouse,Sharks,Professional,Defending,Sharks,Cornton,Alloa,2012-11-27,3
19533,Oliver,Woolhouse,Sharks,Professional,Jumping,Sharks,Cornton,Alloa,2012-11-27,3
19533,Oliver,Woolhouse,Sharks,Professional,Running,Sharks,Cornton,Alloa,2012-11-27,3
16943,Anthony,Lever,Sharks,Professional,Jumping,Sharks,Cornton,Alloa,2012-11-27,7
16943,Anthony,Lever,Sharks,Professional,Scoring,Sharks,Cornton,Alloa,2012-11-27,7
19395,Michael,Death,Sharks,Amateur,Catching,Sharks,Cornton,Alloa,2012-11-27,0
19395,Michael,Death,Sharks,Amateur,Running,Sharks,Cornton,Alloa,2012-11-27,0
17164,Stuart,Haseltine,Sharks,Professional,Catching,Sharks,Cornton,Alloa,2012-11-27,6
17164,Stuart,Haseltine,Sharks,Professional,Defending,Sharks,Cornton,Alloa,2012-11-27,6
17164,Stuart,Haseltine,Sharks,Professional,Running,Sharks,Cornton,Alloa,2012-11-27,6
11474,Fiona,Scott-Mullen,Sharks,Amateur,Defending,Sharks,Cornton,Alloa,2012-11-27,4
11474,Fiona,Scott-Mullen,Sharks,Amateur,Jumping,Sharks,Cornton,Alloa,2012-11-27,4
11474,Fiona,Scott-Mullen,Sharks,Amateur,Scoring,Sharks,Cornton,Alloa,2012-11-27,4
14381,Alex,Shuttleworth,Sharks,Amateur,Catching,Sharks,Cornton,Alloa,2012-11-27,4
14381,Alex,Shuttleworth,Sharks,Amateur,Scoring,Sharks,Cornton,Alloa,2012-11-27,4
14381,Alex,Shuttleworth,Sharks,Amateur,Throwing,Sharks,Cornton,Alloa,2012-11-27,4
11782,F,Horan,Sharks,Professional,Catching,Sharks,Cornton,Alloa,2012-11-27,7
11782,F,Horan,Sharks,Professional,Defending,Sharks,Cornton,Alloa,2012-11-27,7
11782,F,Horan,Sharks,Professional,Scoring,Sharks,Cornton,Alloa,2012-11-27,7
14241,Mike,Driver,Sharks,Amateur,Catching,Sharks,Cornton,Alloa,2012-11-27,0
14241,Mike,Driver,Sharks,Amateur,Defending,Sharks,Cornton,Alloa,2012-11-27,0
14241,Mike,Driver,Sharks,Amateur,Jumping,Sharks,Cornton,Alloa,2012-11-27,0
17991,Barry,Smith,Sharks,Professional,Running,Sharks,Cornton,Alloa,2012-11-27,3
17991,Barry,Smith,Sharks,Professional,Scoring,Sharks,Cornton,Alloa,2012-11-27,3
12650,Catherine,Donnelly,Sharks,Amateur,Defending,Sharks,Cornton,Alloa,2012-11-27,8
12650,Catherine,Donnelly,Sharks,Amateur,Scoring,Sharks,Cornton,Alloa,2012-11-27,8
16424,Andrew,Casey,Sharks,Professional,Catching,Sharks,Cornton,Alloa,2012-11-27,5
16424,Andrew,Casey,Sharks,Professional,Jumping,Sharks,Cornton,Alloa,2012-11-27,5
16424,Andrew,Casey,Sharks,Professional,Throwing,Sharks,Cornton,Alloa,2012-11-27,5
14273,Alan,Stoner,Sharks,Professional,Defending,Sharks,Cornton,Alloa,2012-11-27,1
14273,Alan,Stoner,Sharks,Professional,Jumping,Sharks,Cornton,Alloa,2012-11-27,1
14273,Alan,Stoner,Sharks,Professional,Throwing,Sharks,Cornton,Alloa,2012-11-27,1
19031,Nicola,Hollis,Blues,Professional,Catching,Blues,Falkirk,Alloa,2012-11-27,7
19031,Nicola,Hollis,Blues,Professional,Scoring,Blues,Falkirk,Alloa,2012-11-27,7
12290,Mark,Titford,Blues,Amateur,Defending,Blues,Falkirk,Alloa,2012-11-27,1
12290,Mark,Titford,Blues,Amateur,Running,Blues,Falkirk,Alloa,2012-11-27,1
12290,Mark,Titford,Blues,Amateur,Scoring,Blues,Falkirk,Alloa,2012-11-27,1
12981,Anthony,Jackson,Blues,Professional,Defending,Blues,Falkirk,Alloa,2012-11-27,7
12981,Anthony,Jackson,Blues,Professional,Throwing,Blues,Falkirk,Alloa,2012-11-27,7
15004,Paul,Taylor,Blues,Professional,Defending,Blues,Falkirk,Alloa,2012-11-27,8
15004,Paul,Taylor,Blues,Professional,Jumping,Blues,Falkirk,Alloa,2012-11-27,8
15004,Paul,Taylor,Blues,Professional,Running,Blues,Falkirk,Alloa,2012-11-27,8
14736,Martin,Laing,Blues,Professional,Running,Blues,Falkirk,Alloa,2012-11-27,2
14736,Martin,Laing,Blues,Professional,Scoring,Blues,Falkirk,Alloa,2012-11-27,2
12940,Lucy,Duong,Blues,Amateur,Catching,Blues,Falkirk,Alloa,2012-11-27,3
12940,Lucy,Duong,Blues,Amateur,Running,Blues,Falkirk,Alloa,2012-11-27,3
12940,Lucy,Duong,Blues,Amateur,Throwing,Blues,Falkirk,Alloa,2012-11-27,3
11870,Ray,Dewson,Blues,Professional,Jumping,Blues,Falkirk,Alloa,2012-11-27,7
11870,Ray,Dewson,Blues,Professional,Scoring,Blues,Falkirk,Alloa,2012-11-27,7
15589,Barry,Lowry,Blues,Amateur,Defending,Blues,Falkirk,Alloa,2012-11-27,2
15589,Barry,Lowry,Blues,Amateur,Scoring,Blues,Falkirk,Alloa,2012-11-27,2
16771,Brendon,Hammond,Blues,Professional,Jumping,Blues,Falkirk,Alloa,2012-11-27,5
16771,Brendon,Hammond,Blues,Professional,Scoring,Blues,Falkirk,Alloa,2012-11-27,5
13829,Rudi,Mathew,Blues,Professional,Jumping,Blues,Falkirk,Alloa,2012-11-27,5
13829,Rudi,Mathew,Blues,Professional,Throwing,Blues,Falkirk,Alloa,2012-11-27,5
13798,Chris,Worth,Blues,Amateur,Catching,Blues,Falkirk,Alloa,2012-11-27,2
13798,Chris,Worth,Blues,Amateur,Defending,Blues,Falkirk,Alloa,2012-11-27,2
13798,Chris,Worth,Blues,Amateur,Running,Blues,Falkirk,Alloa,2012-11-27,2
14466,Janett,Reed,Rockets,Amateur,Defending,Rockets,Doune,Alloa,2012-11-27,3
14466,Janett,Reed,Rockets,Amateur,Jumping,Rockets,Doune,Alloa,2012-11-27,3
14466,Janett,Reed,Rockets,Amateur,Throwing,Rockets,Doune,Alloa,2012-11-27,3
19455,Paul,Atkins,Rockets,Amateur,Catching,Rockets,Doune,Alloa,2012-11-27,6
19455,Paul,Atkins,Rockets,Amateur,Throwing,Rockets,Doune,Alloa,2012-11-27,6
16673,Lisa,MacLeod,Rockets,Amateur,Scoring,Rockets,Doune,Alloa,2012-11-27,1
14016,David,Scott-Mullen,Rockets,Amateur,Catching,Rockets,Doune,Alloa,2012-11-27,8
14016,David,Scott-Mullen,Rockets,Amateur,Scoring,Rockets,Doune,Alloa,2012-11-27,8
10673,Asaf,Burdon,Rockets,Amateur,Catching,Rockets,Doune,Alloa,2012-11-27,6
10673,Asaf,Burdon,Rockets,Amateur,Defending,Rockets,Doune,Alloa,2012-11-27,6
10673,Asaf,Burdon,Rockets,Amateur,Jumping,Rockets,Doune,Alloa,2012-11-27,6
15828,John,Barker,Racers,Amateur,Defending,Racers,Bridge of Allan,Alloa,2012-11-27,4
15828,John,Barker,Racers,Amateur,Jumping,Racers,Bridge of Allan,Alloa,2012-11-27,4
15828,John,Barker,Racers,Amateur,Scoring,Racers,Bridge of Allan,Alloa,2012-11-27,4
14743,Gary,Berry,Racers,Professional,Defending,Racers,Bridge of Allan,Alloa,2012-11-27,5
14743,Gary,Berry,Racers,Professional,Running,Racers,Bridge of Allan,Alloa,2012-11-27,5
14743,Gary,Berry,Racers,Professional,Scoring,Racers,Bridge of Allan,Alloa,2012-11-27,5
15467,Brian,Vance,Racers,Amateur,Catching,Racers,Bridge of Allan,Alloa,2012-11-27,3
15467,Brian,Vance,Racers,Amateur,Jumping,Racers,Bridge of Allan,Alloa,2012-11-27,3
15467,Brian,Vance,Racers,Amateur,Running,Racers,Bridge of Allan,Alloa,2012-11-27,3
19416,Trevor,Oldham,Racers,Professional,Catching,Racers,Bridge of Allan,Alloa,2012-11-27,7
